1,-2048,44
2,-2752,140
3,-3172,230
4,-3408,272
5,-3612,254
6,-3708,290
7,-3848,294
8,-3872,308
9,-3968,334
10,-4016,332
11,-4060,378
12,-4100,396
13,-4136,390
14,-4172,400
15,-4176,366
16,-4208,350
17,-4216,308
18,-4224,354
19,-4260,316
